flag,year,species,clutch
109,2021,coei,5
65,2021,herg,2
466,2021,herg,2
87,2021,herg,3
314,2021,herg,3
468,2021,herg,1
52,2021,herg,3
459,2021,herg,3
477,2021,herg,3
487,2021,herg,3
550,2021,herg,3
592,2021,herg,2
313,2021,herg,3
300,2021,herg,3
562,2021,herg,3
293,2021,herg,3
547,2021,herg,3
24,2021,herg,3
225,2021,herg,3
379,2021,herg,3
852,2021,herg,2
72,2021,herg,3
285,2021,herg,2
454,2021,herg,2
416,2021,herg,3
178,2021,herg,3
348,2021,herg,3
455,2021,herg,3
352,2021,herg,2
490,2021,herg,3
432,2021,herg,3
570,2021,herg,2
296,2021,herg,3
344,2021,herg,2
274,2021,herg,3
194,2021,herg,3
412,2021,herg,3
317,2021,herg,1
201,2021,herg,2
190,2021,herg,2
467,2021,herg,3
292,2021,herg,3
564,2021,herg,3
273,2021,herg,3
424,2021,herg,2
858,2021,herg,3
346,2021,herg,1
240,2021,herg,2
157,2021,herg,3
475,2021,herg,3
220,2021,herg,3
819,2021,herg,3
237,2021,herg,3
419,2021,herg,3
136,2021,herg,2
345,2021,herg,3
492,2021,herg,3
803,2021,herg,3
593,2021,herg,1
117,2021,herg,3
476,2021,herg,2
121,2021,herg,3
91,2021,herg,2
154,2021,herg,3
844,2021,herg,1
151,2021,herg,3
575,2021,herg,2
802,2021,herg,4
290,2021,herg,3
129,2021,herg,3
227,2021,herg,3
163,2021,herg,3
231,2021,herg,3
403,2021,herg,3
450,2021,herg,3
482,2021,herg,3
286,2021,herg,3
589,2021,herg,1
409,2021,herg,3
430,2021,herg,1
183,2021,herg,2
347,2021,gbbg,3
167,2021,herg,3
180,2021,herg,3
491,2021,herg,2
295,2021,herg,3
122,2021,herg,3
107,2021,herg,2
137,2021,herg,3
73,2021,herg,3
840,2021,herg,3
31,2021,herg,3
111,2021,herg,3
563,2021,herg,3
859,2021,herg,3
229,2021,herg,3
350,2021,herg,3
537,2021,herg,2
112,2021,herg,3
870,2021,herg,3
113,2021,herg,2
152,2021,herg,3
174,2021,herg,3
168,2021,herg,3
177,2021,herg,3
181,2021,herg,2
171,2021,herg,3
866,2021,herg,3
579,2021,herg,3
857,2021,herg,3
856,2021,herg,3
88,2021,herg,3
196,2021,herg,2
862,2021,herg,2
123,2021,herg,1
594,2021,herg,2
114,2021,herg,3
115,2021,herg,3
239,2021,herg,3
130,2021,herg,3
76,2021,herg,3
156,2021,herg,3
133,2021,herg,3
47,2021,herg,3
101,2021,herg,2
12,2021,herg,3
116,2021,herg,3
108,2021,herg,3
189,2021,herg,1
591,2021,herg,2
16,2021,herg,2
124,2021,herg,3
40,2021,herg,2
98,2021,herg,3
143,2021,herg,2
576,2021,herg,3
155,2021,herg,3
39,2021,herg,2
56,2021,herg,2
19,2021,herg,3
18,2021,herg,2
21,2021,herg,3
254,2021,herg,1
451,2021,herg,3
176,2021,herg,2
823,2021,herg,3
421,2021,herg,3
546,2021,herg,3
471,2021,herg,3
371,2021,herg,2
232,2021,herg,3
801,2021,herg,3
120,2021,herg,3
821,2021,herg,3
351,2021,herg,3
209,2021,herg,1
834,2021,herg,2
358,2021,herg,3
306,2021,herg,3
342,2021,herg,3
312,2021,herg,3
404,2021,herg,3
135,2021,herg,3
429,2021,herg,3
543,2021,coei,5
33,2021,herg,1
566,2021,gbbg,1
579,2021,herg,3
574,2021,herg,2
560,2021,herg,3
573,2021,herg,2
558,2021,herg,3
585,2021,herg,3
581,2021,herg,3
541,2021,herg,2
588,2021,herg,2
556,2021,herg,3
540,2021,herg,4
557,2021,herg,3
542,2021,herg,3
587,2021,herg,3
539,2021,herg,3
548,2021,herg,3
569,2021,herg,3
583,2021,herg,3
545,2021,herg,3
722,2021,herg,3
719,2021,herg,3
343,2021,herg,3
538,2021,herg,3
712,2021,herg,3
22,2021,herg,3
745,2021,herg,3
578,2021,herg,2
60,2021,herg,2
4,2021,herg,3
185,2021,herg,3
238,2021,herg,2
813,2021,herg,3
530,2021,herg,3
715,2021,herg,3
808,2021,herg,2
168,2021,herg,3
304,2021,herg,3
577,2021,herg,3
318,2021,herg,3
771,2021,herg,3
778,2021,herg,3
77,2021,herg,1
324,2021,herg,3
374,2021,herg,3
724,2021,herg,3
805,2021,herg,3
9,2021,herg,2
161,2021,herg,3
249,2021,herg,3
357,2021,herg,3
773,2021,herg,3
759,2021,herg,3
36,2021,coei,3
362,2021,herg,3
535,2021,herg,2
752,2021,herg,3
210,2021,herg,3
58,2021,herg,3
25,2021,herg,3
302,2021,herg,2
359,2021,herg,3
71,2021,herg,3
811,2021,herg,3
437,2021,herg,2
321,2021,herg,3
749,2021,herg,3
81,2021,herg,2
328,2021,herg,1
822,2021,herg,3
718,2021,herg,1
32,2021,herg,3
381,2021,herg,3
15,2021,coei,6
80,2021,coei,4
20,2021,herg,3
8,2021,herg,3
751,2021,herg,3
14,2021,herg,1
49,2021,herg,3
744,2021,herg,3
217,2021,herg,3
723,2021,herg,2
364,2021,herg,1
830,2021,herg,3
13,2021,herg,1
480,2021,herg,3
793,2021,herg,3
193,2021,herg,2
782,2021,herg,3
722,2021,herg,4
814,2021,herg,1
414,2021,herg,2
90,2021,herg,3
85,2021,herg,2
798,2021,herg,3
349,2021,herg,3
5,2021,herg,2
425,2021,herg,2
10,2021,herg,3
62,2021,gbbg,2
717,2021,herg,3
70,2021,herg,2
786,2021,herg,3
215,2021,gbbg,3
6,2021,herg,3
835,2021,herg,3
211,2021,herg,3
335,2021,herg,1
55,2021,herg,3
533,2021,herg,3
353,2021,herg,3
131,2021,herg,3
746,2021,herg,3
323,2021,herg,3
534,2021,herg,2
815,2021,herg,3
392,2021,herg,3
572,2021,herg,2
367,2021,herg,3
372,2021,herg,3
17,2021,herg,3
354,2021,herg,3
202,2021,herg,3
532,2021,herg,3
716,2021,herg,2
232,2021,herg,2
368,2021,herg,3
35,2021,herg,2
235,2021,herg,3
250,2021,herg,3
159,2021,herg,3
781,2021,herg,3
528,2021,herg,3
713,2021,herg,1
303,2021,herg,3
792,2021,herg,3
816,2021,herg,2
804,2021,herg,3
748,2021,herg,3
470,2021,herg,1
252,2021,herg,2
784,2021,herg,2
705,2021,herg,3
249,2021,herg,3
420,2021,herg,3
30,2021,herg,3
758,2021,herg,2
787,2021,herg,3
247,2021,herg,3
810,2021,herg,3
34,2021,herg,2
720,2021,herg,2
234,2021,herg,2
339,2021,herg,3
825,2021,herg,2
246,2021,herg,3
702,2021,herg,3
336,2021,herg,3
794,2021,herg,2
208,2021,herg,3
337,2021,herg,3
800,2021,herg,1
743,2021,herg,1
128,2021,herg,2
376,2021,herg,2
236,2021,herg,2
789,2021,herg,3
765,2021,herg,3
777,2021,herg,3
341,2021,herg,3
3,2021,herg,3
741,2021,herg,3
100,2021,herg,3
298,2021,herg,2
829,2021,herg,3
747,2021,herg,1
796,2021,herg,3
291,2021,herg,2
396,2021,herg,1
118,2021,herg,2
46,2021,herg,3
764,2021,herg,3
340,2021,herg,3
770,2021,herg,3
418,2021,herg,3
772,2021,herg,3
248,2021,herg,3
191,2021,herg,3
218,2021,herg,3
828,2021,herg,3
762,2021,herg,3
435,2021,herg,3
736,2021,herg,3
768,2021,herg,3
444,2021,herg,3
2,2021,herg,2
795,2021,herg,3
831,2021,coei,5
783,2021,herg,2
704,2021,herg,3
387,2021,herg,2
826,2021,herg,2
836,2021,herg,3
297,2021,herg,1
493,2021,coei,5
753,2021,herg,3
817,2021,herg,3
812,2021,herg,3
369,2021,herg,3
213,2021,herg,1
82,2021,herg,3
756,2021,herg,2
785,2021,herg,3
791,2021,herg,3
806,2021,herg,3
243,2021,herg,3
730,2021,herg,2
333,2021,herg,3
707,2021,herg,1
776,2021,herg,3
228,2021,herg,3
740,2021,herg,3
701,2021,herg,3
703,2021,herg,2
739,2021,herg,3
388,2021,herg,3
453,2021,herg,3
735,2021,herg,3
212,2021,herg,3
184,2021,herg,2
710,2021,herg,3
363,2021,herg,2
411,2021,herg,3
727,2021,herg,3
360,2021,herg,2
774,2021,herg,2
709,2021,herg,3
400,2021,herg,2
733,2021,herg,3
775,2021,herg,3
496,2021,herg,3
731,2021,herg,2
732,2021,herg,2
497,2021,coei,5
95,2021,herg,3
92,2021,herg,2
226,2021,herg,2
45,2021,herg,3
734,2021,herg,3
797,2021,herg,2
395,2021,herg,2
385,2021,herg,3
790,2021,herg,3
818,2021,herg,3
708,2021,herg,2
761,2021,herg,2
820,2021,herg,2
726,2021,herg,2
729,2021,herg,1
756,2021,herg,2
833,2021,herg,3
779,2021,herg,3
132,2021,herg,2
728,2021,herg,2
725,2021,herg,3
832,2021,herg,3
289,2021,herg,3
44,2021,herg,3
127,2021,herg,3
38,2021,herg,3
760,2021,herg,3
754,2021,herg,3
164,2021,herg,3
780,2021,herg,3
827,2021,herg,2
472,2021,herg,3
766,2021,herg,3
192,2021,herg,2
714,2021,herg,3
460,2021,herg,3
774,2021,herg,3
405,2021,herg,1
495,2021,herg,3
737,2021,herg,3
706,2021,herg,3
436,2021,herg,3
172,2021,herg,3
788,2021,herg,3
99,2021,herg,3
1,2021,herg,3
86,2021,herg,3
763,2021,herg,3
769,2021,herg,3
166,2021,herg,2
711,2021,herg,2
824,2021,herg,1
186,2021,herg,2
305,2021,herg,3
809,2021,herg,2
360,2021,herg,2
134,2021,herg,3
433,2021,herg,2
489,2021,herg,3
126,2021,herg,3
241,2021,herg,3
427,2021,herg,3
478,2021,herg,3
461,2021,herg,3
721,2021,gbbg,3
837,2021,herg,3
742,2021,herg,3
408,2021,herg,3
434,2021,herg,3
799,2021,herg,3
755,2021,herg,3
170,2021,herg,3
119,2021,herg,3
23,2021,herg,3
767,2021,herg,3
438,2021,herg,3
299,2021,herg,3
757,2021,herg,3
738,2021,herg,3
807,2021,herg,3
48,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,5
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,gbbg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,1
NA,2021,herg,2
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,1
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,1
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
NA,2021,herg,2
NA,2021,herg,3
NA,2021,herg,3
18,2020,herg,2
24,2020,herg,1
286,2020,herg,2
423,2020,herg,1
302,2020,herg,3
261,2020,herg,2
288,2020,herg,3
494,2020,herg,1
25,2020,herg,3
499,2020,herg,3
495,2020,herg,3
269,2020,herg,2
389,2020,herg,3
5,2020,herg,1
390,2020,herg,3
263,2020,herg,3
485,2020,herg,3
420,2020,herg,3
314,2020,herg,3
264,2020,herg,2
486,2020,herg,3
369,2020,herg,3
493,2020,herg,3
492,2020,herg,3
287,2020,herg,1
395,2020,herg,2
496,2020,herg,2
3,2020,herg,2
488,2020,herg,1
381,2020,herg,3
497,2020,herg,3
285,2020,herg,1
388,2020,herg,3
299,2020,herg,3
481,2020,herg,2
487,2020,herg,3
298,2020,herg,2
7,2020,herg,3
479,2020,herg,3
307,2020,herg,2
411,2020,herg,3
260,2020,herg,2
20,2020,herg,2
442,2020,herg,2
282,2020,herg,3
371,2020,herg,1
424,2020,herg,2
365,2020,herg,3
427,2020,herg,3
435,2020,herg,3
441,2020,herg,2
281,2020,herg,2
360,2020,herg,3
448,2020,herg,2
358,2020,herg,2
283,2020,herg,3
425,2020,herg,3
1,2020,herg,2
361,2020,herg,3
443,2020,herg,2
284,2020,herg,3
13,2020,herg,3
289,2020,herg,3
357,2020,herg,1
458,2020,herg,2
280,2020,herg,3
484,2020,herg,2
363,2020,herg,2
422,2020,herg,3
32,2020,herg,3
392,2020,herg,2
438,2020,herg,2
384,2020,herg,3
243,2020,herg,1
29,2020,herg,3
245,2020,herg,3
410,2020,herg,3
391,2020,herg,2
480,2020,herg,3
290,2020,herg,3
491,2020,herg,3
398,2020,herg,3
262,2020,herg,3
483,2020,herg,3
370,2020,herg,2
211,2020,herg,3
490,2020,herg,2
225,2020,herg,2
364,2020,herg,3
489,2020,herg,3
247,2020,herg,2
421,2020,herg,1
376,2020,herg,1
242,2020,herg,3
396,2020,herg,3
475,2020,herg,2
244,2020,herg,2
352,2020,herg,2
434,2020,herg,3
349,2020,herg,3
248,2020,herg,2
459,2020,herg,2
341,2020,herg,3
474,2020,herg,3
249,2020,herg,3
429,2020,herg,2
426,2020,herg,2
342,2020,herg,3
100,2020,herg,1
431,2020,herg,3
338,2020,herg,2
432,2020,herg,2
34,2020,herg,2
340,2020,herg,1
220,2020,herg,1
451,2020,herg,1
278,2020,herg,3
351,2020,herg,3
221,2020,herg,3
457,2020,herg,2
44,2020,herg,2
241,2020,herg,3
468,2020,herg,2
348,2020,herg,3
254,2020,herg,2
347,2020,herg,2
413,2020,herg,4
228,2020,herg,3
47,2020,herg,3
462,2020,herg,2
257,2020,herg,3
45,2020,herg,3
213,2020,herg,1
81,2020,gbbg,2
301,2020,herg,2
450,2020,herg,2
301,2020,gbbg,1
414,2020,herg,1
86,2020,herg,3
466,2020,herg,3
253,2020,herg,1
219,2020,herg,3
409,2020,herg,3
417,2020,herg,2
226,2020,herg,1
498,2020,herg,3
471,2020,herg,3
51,2020,herg,2
419,2020,herg,2
227,2020,herg,3
439,2020,herg,3
229,2020,herg,1
50,2020,herg,2
430,2020,herg,3
433,2020,herg,3
399,2020,herg,3
60,2020,herg,3
436,2020,herg,3
218,2020,herg,3
446,2020,herg,3
74,2020,herg,3
407,2020,herg,2
217,2020,herg,2
305,2020,herg,2
241,2020,herg,2
440,2020,herg,1
476,2020,herg,3
40,2020,herg,3
325,2020,herg,3
240,2020,herg,3
437,2020,herg,3
209,2020,herg,3
225,2020,herg,2
445,2020,herg,3
306,2020,herg,2
449,2020,herg,4
79,2020,herg,3
447,2020,herg,2
222,2020,herg,1
465,2020,herg,2
89,2020,herg,3
214,2020,herg,3
416,2020,herg,3
453,2020,herg,2
454,2020,herg,2
456,2020,herg,2
246,2020,herg,3
84,2020,herg,2
461,2020,herg,1
239,2020,herg,1
303,2020,herg,2
11,2020,herg,3
428,2020,herg,3
212,2020,herg,3
12,2020,herg,2
20,2020,herg,3
312,2020,herg,2
36,2020,herg,3
463,2020,herg,3
472,2020,herg,3
404,2020,herg,2
240,2020,herg,3
234,2020,herg,3
469,2020,herg,3
201,2020,herg,3
405,2020,herg,3
403,2020,herg,2
238,2020,herg,2
332,2020,herg,3
460,2020,herg,3
415,2020,herg,2
233,2020,herg,3
33,2020,herg,3
323,2020,herg,3
418,2020,herg,3
232,2020,herg,4
98,2020,herg,2
470,2020,herg,3
235,2020,herg,3
401,2020,herg,3
406,2020,herg,3
236,2020,herg,2
330,2020,herg,3
478,2020,herg,2
316,2020,herg,1
477,2020,herg,3
402,2020,herg,2
255,2020,herg,3
322,2020,gbbg,2
230,2020,herg,1
408,2020,herg,2
259,2020,herg,1
70,2020,herg,1
313,2020,herg,2
405,2020,herg,1
455,2020,herg,3
96,2020,herg,3
336,2020,herg,1
412,2020,herg,3
279,2020,herg,2
457,2020,herg,2
304,2020,herg,3
215,2020,herg,3
482,2020,coei,3
339,2020,herg,3
297,2020,herg,1
82,2020,herg,3
444,2020,herg,3
91,2020,herg,1
362,2020,herg,2
94,2020,herg,2
452,2020,herg,2
354,2020,herg,3
58,2020,herg,2
272,2020,herg,3
464,2020,herg,3
99,2020,herg,3
473,2020,herg,2
467,2020,herg,2
2,2020,herg,2
515,2020,herg,3
300,2020,herg,1
502,2020,herg,3
66,2020,gbbg,3
275,2020,herg,3
334,2020,herg,3
49,2020,herg,1
560,2020,herg,2
265,2020,herg,3
59,2020,herg,3
504,2020,herg,3
208,2020,herg,2
35,2020,herg,2
274,2020,herg,3
544,2020,herg,3
27,2020,coei,4
501,2020,herg,2
311,2020,herg,3
295,2020,herg,2
598,2020,herg,3
386,2020,herg,3
37,2020,herg,3
353,2020,herg,3
53,2020,herg,3
356,2020,herg,3
43,2020,herg,2
397,2020,herg,2
93,2020,herg,2
88,2020,herg,3
599,2020,herg,3
54,2020,herg,3
40,2020,herg,1
223,2020,herg,2
46,2020,herg,2
291,2020,herg,3
379,2020,herg,3
267,2020,herg,2
68,2020,herg,3
378,2020,herg,3
251,2020,herg,2
378,2020,herg,1
62,2020,herg,2
597,2020,herg,2
4,2020,herg,2
48,2020,herg,2
383,2020,herg,3
596,2020,herg,3
57,2020,herg,3
55,2020,herg,3
92,2020,herg,2
333,2020,herg,3
78,2020,herg,3
587,2020,herg,2
387,2020,herg,2
94,2020,herg,2
355,2020,herg,2
270,2020,herg,3
73,2020,herg,3
310,2020,herg,3
25,2020,herg,3
97,2020,herg,3
26,2020,herg,3
31,2020,herg,1
237,2020,herg,2
350,2020,herg,2
367,2020,herg,3
506,2020,herg,2
318,2020,herg,2
292,2020,herg,3
14,2020,herg,2
224,2020,herg,3
308,2020,herg,2
433,2020,herg,3
23,2020,herg,3
561,2020,herg,3
510,2020,herg,2
80,2020,herg,3
317,2020,herg,3
271,2020,herg,3
567,2020,herg,3
258,2020,herg,3
377,2020,herg,3
207,2020,herg,2
22,2020,herg,2
343,2020,herg,3
591,2020,herg,3
565,2020,herg,3
30,2020,herg,1
393,2020,herg,3
582,2020,herg,3
573,2020,herg,3
366,2020,herg,1
17,2020,herg,3
252,2020,herg,2
514,2020,herg,1
523,2020,herg,3
266,2020,herg,3
368,2020,herg,3
206,2020,herg,2
346,2020,herg,1
91,2020,herg,3
231,2020,herg,2
309,2020,herg,3
556,2020,herg,3
210,2020,herg,2
268,2020,herg,3
555,2020,herg,2
203,2020,herg,1
276,2020,herg,3
548,2020,herg,2
315,2020,herg,3
505,2020,herg,1
324,2020,herg,1
550,2020,herg,3
296,2020,herg,2
87,2020,herg,2
373,2020,herg,3
552,2020,herg,1
335,2020,herg,3
216,2020,herg,3
554,2020,herg,3
75,2020,herg,3
374,2020,herg,3
15,2020,herg,3
588,2020,herg,3
372,2020,herg,3
10,2020,herg,2
385,2020,herg,3
61,2020,herg,3
507,2020,herg,2
375,2020,herg,2
250,2020,herg,3
205,2020,herg,3
72,2020,herg,3
16,2020,herg,3
202,2020,herg,3
344,2020,herg,1
42,2020,herg,1
319,2020,herg,2
535,2020,herg,3
19,2020,herg,2
572,2020,herg,2
537,2020,herg,3
337,2020,herg,2
273,2020,herg,1
69,2020,herg,3
321,2020,herg,3
90,2020,herg,3
552,2020,herg,2
519,2020,herg,3
77,2020,herg,3
590,2020,herg,2
522,2020,herg,3
518,2020,herg,3
71,2020,herg,2
586,2020,herg,3
277,2020,herg,3
394,2020,herg,3
9,2020,herg,2
345,2020,herg,3
530,2020,herg,1
292,2020,herg,2
546,2020,herg,1
294,2020,herg,2
593,2020,herg,2
594,2020,herg,3
383,2020,herg,2
38,2020,herg,3
293,2020,herg,2
595,2020,herg,3
329,2020,herg,3
41,2020,herg,3
581,2020,herg,3
326,2020,herg,3
841,2020,herg,2
331,2020,herg,2
256,2020,herg,3
204,2020,herg,1
52,2020,herg,2
585,2020,herg,2
638,2020,herg,1
739,2020,herg,1
706,2020,herg,2
636,2020,herg,3
743,2020,herg,3
639,2020,herg,2
583,2020,herg,3
710,2020,herg,3
551,2020,herg,3
748,2020,herg,3
619,2020,herg,3
713,2020,herg,2
553,2020,herg,3
623,2020,herg,3
740,2020,herg,3
539,2020,herg,1
742,2020,herg,3
521,2020,herg,3
640,2020,herg,3
758,2020,coei,4
575,2020,herg,3
6,2020,herg,3
320,2020,herg,2
799,2020,herg,2
516,2020,herg,2
616,2020,herg,3
328,2020,herg,3
766,2020,herg,5
542,2020,herg,1
382,2020,herg,3
767,2020,herg,3
709,2020,herg,1
509,2020,herg,3
717,2020,herg,2
769,2020,herg,3
579,2020,herg,1
520,2020,herg,1
359,2020,herg,1
526,2020,herg,3
569,2020,herg,3
537,2020,herg,3
770,2020,herg,2
543,2020,herg,3
632,2020,herg,3
534,2020,herg,2
618,2020,herg,3
795,2020,herg,3
532,2020,herg,2
707,2020,herg,3
541,2020,herg,2
607,2020,herg,3
715,2020,herg,4
798,2020,herg,3
708,2020,herg,3
536,2020,herg,2
540,2020,herg,3
792,2020,herg,3
604,2020,herg,3
794,2020,herg,2
